latitude,longitude,title,thumbnail_url,artist_name,year
34.089111,-118.390938,Untitled,images/3023555728.jpg,Elena Irving,1987
34.089703,-118.383736,Archway,images/3022727603.jpg,John Canavier,1987
34.091213,-118.384575,3-D Sculpture,images/3023555470.jpg,Donald Jackson,1987
34.092358,-118.375,Untitled,images/3022728251.jpg,Cynthia Barber,1987
34.089352,-118.378716,Untitled,images/3022739149.jpg,David Verano,1987
34.08762,-118.382774,Stairway Sculpture,images/3023567126.jpg,Paul Betouliere,1987
34.089905,-118.366096,Tree of Life,images/3023556390.jpg,David Rosen,1988
34.08902,-118.389626,The Trojan,images/3023556076.jpg,Giora Eshkol,1988
34.088291,-118.383011,Untitled,images/3023556756.jpg,R. Nikkhessal,1988
34.087391,-118.383598,Untitled,images/3022728639.jpg,Lee Kelly,1988
34.087208,-118.388588,Mediterraneo,images/3022728905.jpg,Alona Hamilton Cooke,1988
34.088493,-118.378586,Surfboard Tiki,images/3174969420.jpg,Peter Shire,1988
34.089134,-118.384575,La Bodega,images/3022729917.jpg,Alan S. Boivin,1989
34.088085,-118.389648,Abstract,images/3022729609.jpg,Paul Betouliere,1989
34.093502,-118.368736,Untitled,images/3023557414.jpg,Unknown,1989
34.093903,-118.368713,All Tiled Up,images/3023557908.jpg,Massoud Arabshahi,1990
34.091411,-118.376442,Implied Arch,images/3023557098.jpg,John Geise,1991
34.08923,-118.381355,Untitled,images/3022730511.jpg,Constance Leslie,1991
34.095001,-118.368752,Reina De Los Angeles,images/3022730741.jpg,Peter Dudar & Sally Mark,1992
34.09079,-118.372444,Floraform,images/3022731219.jpg,Paul Tzanetopoulos,1995
34.086369,-118.379753,Untitled,images/3023559384.jpg,Richard Wyatt,1995
34.09322,-118.344254,Sidewalks in Time,images/30092687305.jpg,Paul Tzanetopoulos,1995
34.094452,-118.374268,Untitled,images/3023559474.jpg,Phillipe Starck,1996
34.076862,-118.379417,Untitled,images/3023563778.jpg,Billy Al Bengston,1996
34.088135,-118.379234,Untitled,images/3023564160.jpg,Bowman,1997
34.091991,-118.383453,Owl Dream,images/3023564612.jpg,Eric Leimburg,1998
34.087109,-118.385262,Where Fire Meets Water,images/3023565088.jpg,Michael Amescua,1999
34.082317,-118.377669,Cauldron Stone,images/3023564910.jpg,Yoshikawa,1999
34.091572,-118.350922,The Riddle of the Sphinx,images/3023566046.jpg,Richard Turner,2000
34.090995,-118.36129,En Passant,images/3022738505.jpg,Barbara McCarren,2000
34.077342,-118.389343,A Moment In Time,images/3022737155.jpg,Gifford Myers,2001
34.089737,-118.386398,Serenity Fountain,images/3022739985.jpg,Adam Leventhal,2001
34.084969,-118.383583,Tonic or Age of Noise,images/3023566426.jpg,Bruce Odland,2002
34.092461,-118.378395,Eye Flower,images/3023565388.jpg,James Surls,2002
34.096123,-118.368805,A Quiet Moment or The Lightness of Being,images/3022738941.jpg,Patrick McGrath,2003
34.090576,-118.344711,e/MOTION,images/3022738023.jpg,Paul Tzanetopoulos,2003
34.081963,-118.376343,Children's Clock,images/3022737693.jpg,Lynn Goodpasture,2003
34.091267,-118.374878,Still Grove of Bamboo,images/6892905653.jpg,Michael Amescua,2006
34.086163,-118.371841,825 Over 2,images/3174129695.jpg,John O' Brien,2008
34.092152,-118.375008,Becoming,images/3288932030.jpg,Hyunsook Cho,2008
34.095818,-118.367821,With An Ear To The Earth,images/3288932230.jpg,Steve Roden,2008
34.09531,-118.372925,The Departure,images/3288115613.jpg,Jacob Hashimoto,2008
34.091801,-118.346069,Tree Form,images/6892905057.jpg,Karl Saliter,2009
34.089912,-118.385406,Pattern Language (The London Gates),images/6892904681.jpg,Charles Fine,2009
34.088909,-118.371246,Dodge House Art Wall,images/4026999810.jpg,Brickstone Studios,2009
34.089085,-118.371582,Untitled,images/6892905389.jpg,Leonard Cave,2009
34.083344,-118.386772,Ogling,images/6892906275.jpg,Anne Marie Karlsen,2009
34.081741,-118.383705,Platanus Bibliotechalis,images/30009178901.jpg,David Wiseman,2011
34.092285,-118.379501,Sunset Strip Poinsettia Fields,images/30092628065.jpg,Brad Howe,2011
34.081825,-118.383774,"Peace, Freedom, and Creativity",images/29464587564.jpg,Shepard Fairey,2011
34.082185,-118.3842395,Horizon; Cubes,images/30009018521.jpg,Erwin Redl,2012
34.0937726,-118.3440788,Studwall,images/30092720875.jpg,Ball Nogues,2013
34.0925855,-118.3725138,Three Kings,images/29464819184.jpg,Guy Dill,2013
34.081741,-118.383705,Doggie Dog (Homage to Giacometti),images/29464852393.jpg,Tsipi Mani,2013
34.0907095,-118.3444537,Corner Glory,images/29797542940.jpg,Ball Nogues,2013
34.0825,-118.374045,Mandarins from Belize,images/24035805987.jpg,Alice Konitz,2015
34.090325,-118.370401,Net of Indra,images/30058108156.jpg,Ned Kahn,2015
34.090197,-118.349283,Close-Up,images/25029017238.jpg,Christian Moeller,2016
34.090383,-118.371835,Under the Sun,images/25029008548.jpg,Monique Van Genderen,2017
34.081519,-118.386758,Cabinet of Wonder,images/40612739315.jpg,Elena Manferdini,2017
34.093964,-118.375805,Dream Catcher,images/25029012948.jpg,Janet Echelman,2017
34.0829682,-118.3845428,Virginia Court Motel Diver,images/637025989637200000.jpg,Unknown,unknown
34.0356,-118.1702,La 4 Milpas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m4s2_1703984_thumbnail.jpg,unknown,1977
34.0356,-118.1702,unknown,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q8mr_1767444_thumbnail.jpg,unknown,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q8sb_1767447_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q8zx_1767450_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q940_1767453_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q99k_1767456_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9fn_1767459_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9m7_1767462_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9qs_1833614_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9st_1767465_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9zd_1767468_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb4g_1767471_thumbnail.jpg,Willie Herrón III,1976
34.0559,-118.1776,La Doliente de Hidalgo,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb92_1767474_thumbnail.jpg,Willie Herrón III,1976
34.0356,-118.1702,La Expedicion Punetiva,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m5bt_1701586_thumbnail.jpg,unknown,circa 1970s
34.0739,-118.2143,La Familia Hernandez,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m2cw_1702819_thumbnail.jpg,"Hernandez, Frank",1972
34.0739,-118.2143,La Familia Hernandez,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m2dd_1702822_thumbnail.jpg,"Hernandez, Frank",1972
34.0508,-118.1981,Medusa's Head,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nhnr_1767522_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1971
34.0508,-118.1981,Medusa's Head,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nhqs_1767525_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1971
34.0508,-118.1981,Medusa's Head,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nhst_1767531_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1971
34.0508,-118.1981,Medusa's Head,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nhvv_1767537_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1971
34.0508,-118.1981,Medusa's Head,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nj3z_1767543_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1971
34.0399,-118.2178,Mi Abuelita,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m248_1702804_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1970
34.0399,-118.2178,Mi Abuelita,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m269_1702807_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1970
34.0399,-118.2178,Mi Abuelita,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m27t_1702810_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1970
34.0399,-118.2178,Mi Abuelita,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m28b_1702813_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1970
34.0399,-118.2178,Mi Abuelita,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m2bc_1702816_thumbnail.jpg,"Baca, Judith Francisca (Mexican-American installation  and muralist, born 1946)",1970
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngmr_1704498_thumbnail.jpg,Willie Herrón III and Gronk,1973
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngrt_1704546_thumbnail.jpg,Willie Herrón III and Gronk,1973
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngn8_1704537_thumbnail.jpg,Willie Herrón III and Gronk,1973
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngps_1704540_thumbnail.jpg,Willie Herrón III and Gronk,1973
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngq9_1704543_thumbnail.jpg,Willie Herrón III and Gronk,1975
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngsb_1704549_thumbnail.jpg,Willie Herrón III and Gronk,1973
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngtv_1704561_thumbnail.jpg,Willie Herrón III and Gronk,1973
34.0188,-118.2067,Moratorium the Black and White Mural,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngvc_1704568_thumbnail.jpg,Willie Herrón III and Gronk,1973
34.0578,-118.1965,Nico's Meat Market,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ktmp_1703352_thumbnail.jpg,unknown,1976
34.0578,-118.1965,Nico's Meat Market,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qd5z_1833150_thumbnail.jpg,unknown,1976
34.0202,-118.2087,Ocean Fantasy,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025np0b_1704273_thumbnail.jpg,The Muralistics,1975
34.0208,-118.2078,Olympia,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nj0d_1704812_thumbnail.jpg,"Felix, Charles W. (American painter, sculptor, and muralist, died 1990)",1976
34.0194,-118.2063,Orale Raza,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngbm_1704450_thumbnail.jpg,"Fierro, Frank",1974-1979
34.0194,-118.2063,Orale Raza,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngc4_1704453_thumbnail.jpg,"Fierro, Frank",1974-1979
34.0194,-118.2063,Orale Raza,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ngdn_1704456_thumbnail.jpg,"Fierro, Frank",1974 - 1979
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kv5f_1702717_thumbnail.jpg,David A. Lopez and Sam Zepeda,1975
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1kh_1702724_thumbnail.jpg,David A. Lopez and Sam Zepeda,1976
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1p2_1702741_thumbnail.jpg,David A. Lopez and Sam Zepeda,1976
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1qk_1702748_thumbnail.jpg,David A. Lopez and Sam Zepeda,1976
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1t4_1702763_thumbnail.jpg,David A. Lopez and Sam Zepeda,1975
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1xp_1702786_thumbnail.jpg,David A. Lopez and Sam Zepeda,1975
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1z6_1702792_thumbnail.jpg,David A. Lopez and Sam Zepeda,1975
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m206_1702795_thumbnail.jpg,David A. Lopez and Sam Zepeda,1975
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m227_1702798_thumbnail.jpg,David A. Lopez and Sam Zepeda,1975
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1nj_1702735_thumbnail.jpg,"Zepeda, Sam|~|Lopez, David (American muralist and production , active 20th century)",1973
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1sm_1702756_thumbnail.jpg,"Zepeda, Sam|~|Lopez, David (American muralist and production , active 20th century)",1973
34.0406,-118.1619,Our Lady of Guadalupe,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1vn_1702774_thumbnail.jpg,"Zepeda, Sam|~|Lopez, David (American muralist and production , active 20th century)",1973
34.0466,-118.2078,Our People,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q3sx_1708279_thumbnail.jpg,"Yepes, George (American muralist and painter, 1955)|~|Carrasco, Barbara, 1955-|~|Sakai, Rod|~|Valadez, John (American muralist, born 1951)|~|Avila, Glenna Boltuch (American muralist, born 1953)|~|Callejo, Carlos (American muralist, born 1930)|~|LimoÌn, Leo",1978
34.0466,-118.2078,Our People,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q3x0_1708290_thumbnail.jpg,"Yepes, George (American muralist and painter, 1955)|~|Carrasco, Barbara, 1955-|~|Sakai, Rod|~|Valadez, John (American muralist, born 1951)|~|Avila, Glenna Boltuch (American muralist, born 1953)|~|Callejo, Carlos (American muralist, born 1930)|~|LimoÌn, Leo",1978
34.0466,-118.2078,Our People,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q4dq_1708353_thumbnail.jpg,"Yepes, George (American muralist and painter, 1955)|~|Carrasco, Barbara, 1955-|~|Sakai, Rod|~|Valadez, John (American muralist, born 1951)|~|Avila, Glenna Boltuch (American muralist, born 1953)|~|Callejo, Carlos (American muralist, born 1930)|~|LimoÌn, Leo",1978
34.0466,-118.2078,Our People,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q4gr_1708356_thumbnail.jpg,"Yepes, George (American muralist and painter, 1955)|~|Carrasco, Barbara, 1955-|~|Sakai, Rod|~|Valadez, John (American muralist, born 1951)|~|Avila, Glenna Boltuch (American muralist, born 1953)|~|Callejo, Carlos (American muralist, born 1930)|~|LimoÌn, Leo",1978
34.058,-118.1939,To Ace Out a Homeboy,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q762_1833397_thumbnail.jpg,"Cruz, Manuel (American muralist, sculptor, and painter, active 20th century)",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9xw_1767666_thumbnail.jpg,"Duarte, Rozelio",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb0d_1767669_thumbnail.jpg,"Duarte, Rozelio",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb1x_1767672_thumbnail.jpg,"Duarte, Rozelio",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb2f_1767675_thumbnail.jpg,"Duarte, Rozelio",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb3z_1767678_thumbnail.jpg,"Duarte, Rozelio",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb50_1767681_thumbnail.jpg,"Duarte, Rozelio",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb6h_1767684_thumbnail.jpg,"Duarte, Rozelio",1974
34.049,-118.1952,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb71_1767687_thumbnail.jpg,"Duarte, Rozelio",1974
34.0586,-118.1948,Flying Cross,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025npq6_1833390_thumbnail.jpg,"Cabrera, Armando",1973
34.0391,-118.1692,Four Square Auto Wreckers,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kt5z_1703074_thumbnail.jpg,NA,1975
34.0389,-118.1692,Four Square Auto Wreckers,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kv80_1703030_thumbnail.jpg,NA,1975
34.0391,-118.1692,Four Square Auto Wreckers,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kst9_1703041_thumbnail.jpg,NA,1975
34.0391,-118.1692,Four Square Auto Wreckers,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m6b9_1703014_thumbnail.jpg,NA,1975
34.0391,-118.1692,Four Square Auto Wreckers,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m6pg_1703024_thumbnail.jpg,NA,1975
34.0576,-118.196,Generations,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025np7z_1833376_thumbnail.jpg,"Hernandez, Judithe (American designer, muralist, and teacher, born 1948)",1976
34.0576,-118.196,Ghosts of the Barrio,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q90x_1833264_thumbnail.jpg,"Healy, Wayne (American muralist, born 1946)",1974
34.0576,-118.196,Ghosts of the Barrio,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q982_1833289_thumbnail.jpg,"Healy, Wayne (American muralist, born 1946)",1974
34.0576,-118.196,Ghosts of the Barrio,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9hp_1833308_thumbnail.jpg,"Healy, Wayne (American muralist, born 1946)",1974
34.0488,-118.1831,Graffiti-City Terrace,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q4z0_1714267_thumbnail.jpg,Willie Herron,1975
34.0488,-118.1831,Graffiti-City Terrace,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q542_1714270_thumbnail.jpg,Willie Herron,1975
34.0488,-118.1831,Graffiti-City Terrace,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q5g7_1714302_thumbnail.jpg,Willie Herron,1975
34.0488,-118.1831,Graffiti-City Terrace,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q5nt_1714305_thumbnail.jpg,NA,1975
34.0356,-118.1702,Happiness Is ...Being Together,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nk3f_1704869_thumbnail.jpg,"Bobbie Jo GIbbs, et. al. (names in the mural)",1976
34.0356,-118.1702,Happy Valley,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q301_1714068_thumbnail.jpg,NA,1967
34.0586,-118.1948,Hazard Grande (In Memory of Homeboys and Homegirls),http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q2sf_1833340_thumbnail.jpg,NA,1975
34.0586,-118.1948,Hazard Grande (In Memory of Homeboys and Homegirls),http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9p8_1833325_thumbnail.jpg,NA,1975
34.0273,-118.1921,Homeboy,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m30p_1702891_thumbnail.jpg,"Cruz, Manuel G. (American muralist, sculptor, and painter, active 20th century)",1970
34.0273,-118.1921,Homeboy,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m34r_1702894_thumbnail.jpg,"Cruz, Manuel G. (American muralist, sculptor, and painter, active 20th century)",1970
34.0273,-118.1921,Homeboy,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m38t_1702897_thumbnail.jpg,"Cruz, Manuel G. (American muralist, sculptor, and painter, active 20th century)",1970
34.0207,-118.2076,If We Could Share,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025np2c_1704390_thumbnail.jpg,"Dominguez, Lydia",1976
34.0206,-118.2072,In Memory of a Homeboy,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025npgk_1704408_thumbnail.jpg,"Martinez, Daniel (American muralist, 20th century, Los Angeles)",1973
34.0213,-118.2094,Innocence,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025npjm_1704411_thumbnail.jpg,"Montoya, Norma",1973
34.0213,-118.2094,Innocence,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025npmn_1704414_thumbnail.jpg,"Montoya, Norma",1973
34.0213,-118.2094,Innocence,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nppp_1704417_thumbnail.jpg,"Montoya, Norma",1973
34.0213,-118.2094,Innocence,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nprq_1704420_thumbnail.jpg,"Montoya, Norma",1973
34.0213,-118.2094,Kids of the World,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025ng6j_1704438_thumbnail.jpg,"Felix, Charles W. (American painter, sculptor, and muralist, died 1990)",1973
34.0203,-118.2066,"La Fiesta, Mi Raza Primera",http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nnhm_1704252_thumbnail.jpg,"Chavez, Robert (American muralist, active ca. 1973), students from East Los Angeles College",1974
34.0197,-118.2066,"La Fiesta, Mi Raza Primera",http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025nnkn_1704255_thumbnail.jpg,"Chavez, Robert (American muralist, active ca. 1973), students from East Los Angeles College",1974
34.0356,-118.1702,La Lomita-M,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qct9_1767750_thumbnail.jpg,Unknown,1976
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025q9xw_1767666_thumbnail.jpg,"Duarte, Rozelio",1974
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb0d_1767669_thumbnail.jpg,"Duarte, Rozelio",1974
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb1x_1767672_thumbnail.jpg,"Duarte, Rozelio",1974
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb2f_1767675_thumbnail.jpg,"Duarte, Rozelio",1974
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb3z_1767678_thumbnail.jpg,"Duarte, Rozelio",1974
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb50_1767681_thumbnail.jpg,"Duarte, Rozelio",1974
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb6h_1767684_thumbnail.jpg,"Duarte, Rozelio",1974
34.0494,-118.195,Las Tres Culturas,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025qb71_1767687_thumbnail.jpg,"Duarte, Rozelio",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kvb1_1703405_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kvcj_1703408_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kvd2_1703414_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025kvhm_1703411_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1m1_1703417_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m1w5_1703423_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m21q_1703426_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m25s_1703429_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m29v_1703432_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
34.0419,-118.2063,Local History,http://digital2.library.ucla.edu/dlcontent/tovar/nails/21198-zz0025m2fx_1703435_thumbnail.jpg,"Cruz, Manuel & Baca, Judith Francisca",1974
